date,equity,positions,returns,cummax,drawdown
2024-09-09,86779.65559473258,1,0.010841386030734812,125314.15381885009,-30.75031594581221
2024-09-10,88621.08702625794,2,0.0212196213375746,125314.15381885009,-29.280863872435674
2024-09-11,89057.91833653016,2,0.0049292027995864185,125314.15381885009,-28.932274908651358
2024-09-12,89411.85874714417,2,0.003974272217733166,125314.15381885009,-28.649832423243314
2024-09-13,90305.09839405579,2,0.009990169754078071,125314.15381885009,-27.9370321371696
2024-09-16,90575.82077564759,2,0.002997863757486563,125314.15381885009,-27.7209971775567
2024-09-17,90926.2394310431,2,0.0038687880760526205,125314.15381885009,-27.441365033288257
2024-09-18,90730.03010334534,2,-0.002157895552763467,125314.15381885009,-27.597938988997512
2024-09-19,94167.91372993577,2,0.03789135331129656,125314.15381885009,-24.85452691476357
2024-09-20,93595.13278129685,2,-0.006082548990960945,125314.15381885009,-25.311602936253458
2024-09-23,96594.63278129685,2,0.03204760665288986,125314.15381885009,-22.918018565619654
2024-09-24,96126.62153110805,2,-0.004845106158728796,125314.15381885009,-23.291488948594388
2024-09-25,96869.88584003749,2,0.007732138060099425,125314.15381885009,-22.698368150760263
2024-09-26,96345.86750278773,2,-0.005409507120872181,125314.15381885009,-23.116531878703768
2024-09-27,97166.16766987147,2,0.008514118854760389,125314.15381885009,-22.461936893152863
2024-09-30,97786.36076984706,2,0.006382809107823739,125314.15381885009,-21.967026237751462
2024-10-01,95085.80421917778,3,-0.027616904130683295,125314.15381885009,-24.12205539317561
2024-10-02,95110.55654995781,3,0.00026031573254581275,125314.15381885009,-24.102303170441207
2024-10-03,98103.02159207207,2,0.0314630168370682,125314.15381885009,-21.714332657198096
2024-10-04,99496.86950772148,2,0.014208001884439936,125314.15381885009,-20.60204974806693
2024-10-07,98915.95201580864,2,-0.005838550446732982,125314.15381885009,-21.065618685980038
2024-10-08,103428.88781535058,2,0.04562394343453002,125314.15381885009,-17.464320937869562
2024-10-09,105501.0620325747,2,0.020034772305813853,125314.15381885009,-15.810737400754046
2024-10-10,106533.66019236474,2,0.00978756175431883,125314.15381885009,-14.986729794013367
2024-10-11,106518.4826487246,2,-0.00014246711896248598,125314.15381885009,-14.998841389693196
2024-10-14,107192.896013135,2,0.00633142106083584,125314.15381885009,-14.460663263872462
2024-10-15,103689.00710127808,2,-0.03268769705995789,125314.15381885009,-17.25674718981272
2024-10-16,104426.06914351441,2,0.007108391360295396,125314.15381885009,-16.66857576641405
2024-10-17,104917.71412489869,2,0.004708067491352219,125314.15381885009,-16.27624579697183
2024-10-18,106504.85140822388,2,0.015127448177490788,125314.15381885009,-15.009719044040546
2024-10-21,108063.10937712647,2,0.01463086374281608,125314.15381885009,-13.766237823910252
2024-10-22,107163.1240407945,2,-0.008328330931059336,125314.15381885009,-14.484421132742995
2024-10-23,103074.44354457868,2,-0.03815380087892317,125314.15381885009,-17.747165500890173
2024-10-24,105741.00683803571,2,0.025870266205257453,125314.15381885009,-15.619262776261216
2024-10-25,105157.22426052106,2,-0.005520872128717547,125314.15381885009,-16.0851180366004
2024-10-28,107394.65252895368,2,0.02127698105542919,125314.15381885009,-14.299662682796574
2024-10-29,108401.14349710548,3,0.009371890913101533,125314.15381885009,-13.496488470243737
2024-10-30,104937.63361703957,3,-0.031950861110228046,125314.15381885009,-16.260350152677987
2024-10-31,93433.54603159035,3,-0.10962785407790254,125314.15381885009,-25.440548266674863
2024-11-01,93980.33802239384,2,0.005852202062614831,125314.15381885009,-25.004211289453664
2024-11-04,93157.83190361943,2,-0.008751895727151182,125314.15381885009,-25.66056661222383
2024-11-05,95979.0432988831,2,0.030284210544771817,125314.15381885009,-23.409255559729374
2024-11-06,104315.86016289677,2,0.08686080395751028,125314.15381885009,-16.75652192194326
2024-11-07,106893.02205864873,2,0.02470536974653248,125314.15381885009,-14.699961017037488
2024-11-08,110612.65447442021,2,0.03479771031013268,125314.15381885009,-11.731714971065333
2024-11-11,114245.19821165959,2,0.032840218458724646,125314.15381885009,-8.83296520773815
2024-11-12,111947.68188337472,2,-0.02011039732303066,125314.15381885009,-10.666370500173095
2024-11-13,111513.8886704841,2,-0.0038749637830155503,125314.15381885009,-11.012535079090254
2024-11-14,108711.972227613,2,-0.025126165684622115,125314.15381885009,-13.248448866547536
2024-11-15,108527.69463972238,2,-0.0016950992987672109,125314.15381885009,-13.395501360040818
2024-11-18,110698.4938645759,2,0.02000226054796328,125314.15381885009,-11.66321561361863
2024-11-19,114231.37200788644,2,0.03191441924794858,125314.15381885009,-8.84399844169601
2024-11-20,113220.16567854074,2,-0.008852264588714687,125314.15381885009,-9.650935486339401
2024-11-21,113120.25295881418,2,-0.0008824639950646418,125314.15381885009,-9.730665282760476
2024-11-22,113484.23983625558,2,0.0032176985811189773,125314.15381885009,-9.440205772522253
2024-11-25,109147.84909234129,3,-0.038211391733082856,125314.15381885009,-12.900621545015786
2024-11-26,109727.8691729077,2,0.005314077055936339,125314.15381885009,-12.437768736381843
2024-11-27,109101.95274529539,2,-0.0057042612084811095,125314.15381885009,-12.93724657550695
2024-11-29,111554.18037591063,2,0.02247647790814611,125314.15381885009,-10.980382521538958
2024-12-02,112954.02784905516,2,0.012548588214510437,125314.15381885009,-9.86331199878851
2024-12-03,114757.60025200926,2,0.015967313758516788,125314.15381885009,-8.424071220319632
2024-12-04,115094.58676323973,2,0.0029365071288562916,125314.15381885009,-8.155157852626463
2024-12-05,118015.78888115965,2,0.02538088193434418,125314.15381885009,-5.824054757805496
2024-12-06,123596.5568102368,2,0.047288316097237715,125314.15381885009,-1.3706328904364529
2024-12-09,117055.72100991328,3,-0.05292085774174071,125314.15381885009,-6.590183596399587
2024-12-10,118117.68773812373,2,0.009072318029808235,125314.15381885009,-5.742740034880119
2024-12-11,123735.86937111933,2,0.04756427035256183,125314.15381885009,-1.2594622392074455
2024-12-12,122937.0790955456,2,-0.006455608059599327,125314.15381885009,-1.8968924505851918
2024-12-13,128330.51188820918,2,0.04387148964611276,128330.51188820918,0.0
2024-12-16,133203.32792061885,2,0.03797082985731759,133203.32792061885,0.0
2024-12-17,135479.48681038935,2,0.017087853023664445,135479.48681038935,0.0
2024-12-18,125975.27238625605,2,-0.07015242416318679,135479.48681038935,-7.015242416318676
2024-12-19,127056.17193764765,2,0.008580251750339052,135479.48681038935,-6.217409787306451
2024-12-20,128490.13161629756,2,0.01128602929540179,135479.48681038935,-5.158976726767326
2024-12-23,128616.38498294479,1,0.0009825919318400267,135479.48681038935,-5.065786702491602
2024-12-24,130233.71001804,1,0.012574797801303994,135479.48681038935,-3.8720081658495586
2024-12-26,128717.25734997385,2,-0.01164408714038856,135479.48681038935,-4.9913308793969655
2024-12-27,123182.31954479807,2,-0.043000743794024854,135479.48681038935,-9.076774318463292
2024-12-30,119711.01808453196,2,-0.02818019236115854,135479.48681038935,-11.63900830826603
2024-12-31,118227.66516399971,1,-0.012391114404229686,135479.48681038935,-12.733899465189493
2025-01-02,114578.51160989584,2,-0.030865479319429512,135479.48681038935,-15.427409486533946
2025-01-03,119938.53888454332,2,0.04678038839339016,135479.48681038935,-11.47107085487887
2025-01-06,117455.68499379905,3,-0.02070105167059222,135479.48681038935,-13.303712791454222
2025-01-07,112067.01463704856,3,-0.04587832727751728,135479.48681038935,-17.28119342975352
2025-01-08,112083.69482689345,3,0.00014884120808345003,135479.48681038935,-17.26888146265238
2025-01-10,109489.4407070204,3,-0.02314568701433084,135479.48681038935,-19.18375003866333
2025-01-13,107221.66142540419,3,-0.020712310401552747,135479.48681038935,-20.85764129335201
2025-01-14,106401.95796471083,3,-0.007644942727021986,135479.48681038935,-21.462680092945767
2025-01-15,110490.19092064345,3,0.038422535018467485,135479.48681038935,-18.445077168560385
2025-01-16,109298.78601341689,3,-0.010782902059443988,135479.48681038935,-19.324475913917308
2025-01-17,110396.78186019673,2,0.010045819233939657,135479.48681038935,-18.514024182345175
2025-01-21,112689.10150543283,3,0.020764370180093028,135479.48681038935,-16.822019215981282
2025-01-22,115978.40738311838,2,0.02918921025851784,135479.48681038935,-14.394119645997597
2025-01-23,116421.76480499338,2,0.003822758320955577,135479.48681038935,-14.066869054551601
2025-01-24,115707.46098724435,2,-0.006135483506417239,135479.48681038935,-14.594110362122189
2025-01-27,109602.43197265695,2,-0.05276262189575165,135479.48681038935,-19.100349024755825
2025-01-28,116493.37598645611,2,0.06287218166398234,135479.48681038935,-14.014011472087503
2025-01-29,115932.93809311258,3,-0.004810899234379606,135479.48681038935,-14.42768139846381
2025-01-30,118222.59480087625,3,0.019749837668434855,135479.48681038935,-12.737641997171888
2025-01-31,117945.416006182,3,-0.0023445500850417522,135479.48681038935,-12.942232966048362
2025-02-03,118425.27916536169,3,0.004068518942309085,135479.48681038935,-12.58803679179559
2025-02-04,129660.59895143347,3,0.09487264767502457,135479.48681038935,-4.29503240376141
2025-02-05,127816.9015790636,3,-0.014219411195689813,135479.48681038935,-5.655900691482497
2025-02-06,132822.44836251086,3,0.03916185357028845,135479.48681038935,-1.9612108891415885
2025-02-07,132777.3117200548,2,-0.000339826911885166,135479.48681038935,-1.9945271080900895
2025-02-10,135933.5703565294,2,0.023771068984505428,135933.5703565294,0.0
2025-02-11,133875.88570336174,2,-0.015137428140603815,135933.5703565294,-1.5137428140603773
2025-02-12,136787.34741905998,2,0.021747469310114287,136787.34741905998,0.0
2025-02-13,137325.3938362963,2,0.003933451648769681,137325.3938362963,0.0
2025-02-14,138658.7306282885,2,0.009709324362700444,138658.7306282885,0.0
2025-02-18,139701.59395531486,2,0.007521079432221578,139701.59395531486,0.0
2025-02-19,129671.74932192368,3,-0.07179477591787065,139701.59395531486,-7.179477591787066
2025-02-20,127933.50075284048,3,-0.0134049905100595,139701.59395531486,-8.423735813807923
2025-02-21,123824.86020413443,3,-0.032115439072082363,139701.59395531486,-11.364747746728494
2025-02-24,121082.84854641958,2,-0.02214427420466647,139701.59395531486,-13.327511076824718
2025-02-25,119834.81938687369,1,-0.010307233225252732,139701.59395531486,-14.220864634369018
2025-02-26,120683.76683556003,1,0.007084313666344544,139701.59395531486,-13.613178333411069
2025-02-27,118575.36836754245,1,-0.01747043967305406,139701.59395531486,-15.122394089884095
2025-02-28,120874.52928673191,1,0.019389869505299417,139701.59395531486,-13.476628387364716
2025-03-03,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-04,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-05,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-06,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-07,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-10,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-11,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-12,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-13,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-14,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-17,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-18,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-19,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-20,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-21,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-24,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-25,120874.52928673191,0,0.0,139701.59395531486,-13.476628387364716
2025-03-26,117879.70325522011,1,-0.024776320116272288,139701.59395531486,-15.620359139978554
2025-03-27,115645.96267752236,1,-0.018949323047255273,139701.59395531486,-17.21929621324648
2025-03-28,113481.63248495644,1,-0.01871513836242711,139701.59395531486,-18.76854853835467
2025-03-31,113481.63248495644,0,0.0,139701.59395531486,-18.76854853835467
2025-04-01,113481.63248495644,0,0.0,139701.59395531486,-18.76854853835467
2025-04-02,113481.63248495644,0,0.0,139701.59395531486,-18.76854853835467
2025-04-03,113481.63248495644,0,0.0,139701.59395531486,-18.76854853835467
2025-04-04,113481.63248495644,0,0.0,139701.59395531486,-18.76854853835467
2025-04-07,113481.63248495644,0,0.0,139701.59395531486,-18.76854853835467
2025-04-08,113481.63248495644,0,0.0,139701.59395531486,-18.76854853835467
2025-04-09,113481.63248495644,0,0.0,139701.59395531486,-18.76854853835467
2025-04-10,108492.65146810366,1,-0.043962894325776825,139701.59395531486,-22.33971825489245
2025-04-11,108470.15238363101,1,-0.00020737887929000998,139701.59395531486,-22.355823357086095
2025-04-14,108470.15238363101,0,0.0,139701.59395531486,-22.355823357086095
2025-04-15,108470.15238363101,0,0.0,139701.59395531486,-22.355823357086095
2025-04-16,108470.15238363101,0,0.0,139701.59395531486,-22.355823357086095
2025-04-17,109127.8400977395,1,0.006063305892504145,139701.59395531486,-21.885042963328477
2025-04-21,107038.86309273462,1,-0.01914247549602288,139701.59395531486,-23.380356614275843
2025-04-22,109275.04945595484,1,0.020891350100410433,139701.59395531486,-21.779668819736088
2025-04-23,114062.88073952417,1,0.04381449660655745,139701.59395531486,-18.35248438467461
2025-04-24,118941.8400977395,1,0.042774295428825715,139701.59395531486,-14.860069430715015
2025-04-25,123639.09596050609,2,0.03949203962967651,139701.59395531486,-11.497719918604897
2025-04-28,123975.45897472728,2,0.002720523080568693,139701.59395531486,-11.256947422960515
2025-04-29,125169.6693247639,2,0.00963263503852052,139701.59395531486,-10.402117985281656
2025-04-30,122983.47132241828,3,-0.017465876630810118,139701.59395531486,-11.96702353893261
2025-05-01,121461.81705606086,3,-0.012372835552577621,139701.59395531486,-13.05624107988933
2025-05-02,126642.95592630011,3,0.04265652363695405,139701.59395531486,-9.347522572427987
2025-05-05,123769.5392392884,3,-0.02268911575851007,139701.59395531486,-11.404347126577894
2025-05-06,116696.74115884406,3,-0.05714490111149417,139701.59395531486,-16.46713694893787
2025-05-07,117401.14074075324,3,0.006036154693903395,139701.59395531486,-15.962919665537015
2025-05-08,124605.72188699347,3,0.06136721586163696,139701.59395531486,-10.805798016270291
2025-05-09,126410.4981910688,3,0.014483895897750898,139701.59395531486,-9.51391848005498
2025-05-12,133417.05838699164,3,0.05542704360940398,139701.59395531486,-4.498542493604904
2025-05-13,142835.28345413032,3,0.07059236038483196,142835.28345413032,0.0
2025-05-14,147443.760974718,2,0.032264279589346856,147443.760974718,0.0
2025-05-15,146242.1689031848,2,-0.008149494177235761,147443.760974718,-0.8149494177235743
2025-05-16,147944.6038702258,2,0.011641204310694153,147944.6038702258,0.0
2025-05-19,146367.05443174925,2,-0.010663109009777516,147944.6038702258,-1.0663109009777463
2025-05-20,146281.88716490354,2,-0.0005818745699047723,147944.6038702258,-1.1238778987713327
2025-05-21,143403.489490343,2,-0.019677061393908124,147944.6038702258,-3.0694694237487647
